Date,0
2024-01-03,0.9958922765257907
2024-01-04,0.9912323126502253
2024-01-05,0.9900598931205538
2024-01-08,1.011369081943462
2024-01-09,1.0117091304855195
2024-01-10,1.0239738898579012
2024-01-11,1.0248118524156715
2024-01-12,1.0308386282911373
2024-01-16,1.035628659491729
2024-01-17,1.0318883698504528
2024-01-18,1.0545218130509046
2024-01-19,1.069137311958248
2024-01-22,1.0727431575145006
2024-01-23,1.0795447829836078
2024-01-24,1.0811163287641503
2024-01-25,1.0833011198538647
2024-01-26,1.0838822898568365
2024-01-29,1.1143633794530365
2024-01-30,1.114752734162182
2024-01-31,1.0914536557389865
2024-02-01,1.1072442003091914
2024-02-02,1.114660345175514
2024-02-05,1.0998314663445856
2024-02-06,1.1168485448775072
2024-02-07,1.1361189005785253
2024-02-08,1.1421973036861912
2024-02-09,1.1631599056501754
2024-02-12,1.1415800452670424
2024-02-13,1.1226749245343466
2024-02-14,1.1424068692874871
2024-02-15,1.1770429647090739
2024-02-16,1.1706135287256076
2024-02-20,1.1663660712296096
2024-02-21,1.1718471748350678
2024-02-22,1.192231856768057
2024-02-23,1.1843532239096726
2024-02-26,1.2028602735967977
2024-02-27,1.2087358847236693
2024-02-28,1.21172162029635
2024-02-29,1.2200388554852035
2024-03-01,1.218656607280492
2024-03-04,1.2023404561484254
2024-03-05,1.161597154051335
2024-03-06,1.1446866713621913
2024-03-07,1.161562484178438
2024-03-08,1.156747146643894
2024-03-11,1.171605807718731
2024-03-12,1.1888154737684942
2024-03-13,1.1813520288411572
2024-03-14,1.2022070309977202
2024-03-15,1.2048447063273824
2024-03-18,1.2463603081687575
2024-03-19,1.2609338654017925
2024-03-20,1.286179032658691
2024-03-21,1.282042765175595
2024-03-22,1.2780653730501177
2024-03-25,1.279494438005242
2024-03-26,1.2939034426656602
2024-03-27,1.3154922176401593
2024-03-28,1.2996072515545274
2024-04-01,1.303446709486703
2024-04-02,1.2940808260907515
2024-04-03,1.3039804055031612
2024-04-04,1.3113614904258146
2024-04-05,1.3263009473648582
2024-04-08,1.3573455746707215
2024-04-09,1.3775621701931782
2024-04-10,1.3527447937320012
2024-04-11,1.389474716538548
2024-04-12,1.3813423571919035
2024-04-15,1.3291783262080974
2024-04-16,1.3127033249694284
2024-04-17,1.3014305021748869
2024-04-18,1.2746053052512818
2024-04-19,1.2542448449896706
2024-04-22,1.2603285341932058
2024-04-23,1.282384305286207
2024-04-24,1.3620632220601294
2024-04-25,1.3993828474222776
2024-04-26,1.409718021210841
2024-04-29,1.5350963704021208
2024-04-30,1.4964194336849332
2024-05-01,1.5026760517194269
2024-05-02,1.5247463932544858
2024-05-03,1.587250360774004
2024-05-06,1.6163138775409946
2024-05-07,1.611174872945261
2024-05-08,1.6150382319928054
2024-05-09,1.6266260640668009
2024-05-10,1.6257956448326814
2024-05-13,1.638140434019825
2024-05-14,1.64881960860482
2024-05-15,1.673305974656371
2024-05-16,1.669702158450013
2024-05-17,1.668287286611052
2024-05-20,1.6836107036656687
2024-05-21,1.7469897960610385
2024-05-22,1.7434181514919929
2024-05-23,1.7179343823437039
2024-05-24,1.738539809356946
2024-05-28,1.7389089143329912
2024-05-29,1.7338306232840754
2024-05-30,1.751179167489703
2024-05-31,1.7486734169698954
2024-06-03,1.747980189111069
2024-06-04,1.754811124584331
2024-06-05,1.7784170335039196
2024-06-06,1.794425266232204
2024-06-07,1.8032240690156154
2024-06-10,1.7930299176789213
2024-06-11,1.8682392835401933
2024-06-12,1.9226207114768699
2024-06-13,1.9518413355959003
2024-06-14,1.9301754728545015
2024-06-17,1.9939483422753272
2024-06-18,1.9757117286671717
2024-06-20,1.9567141724791914
2024-06-21,1.9734293666574432
2024-06-24,1.9664821533330714
2024-06-25,1.9993738904008604
2024-06-26,2.0501862814582608
2024-06-27,2.057231876452905
2024-06-28,2.046227188995027
2024-07-01,2.1305556804871157
2024-07-02,2.245132513985911
2024-07-03,2.322217454908361
2024-07-05,2.3635027990823567
2024-07-08,2.366838304054249
2024-07-09,2.393764757159414
2024-07-10,2.4154844001269824
2024-07-11,2.3575212134859234
2024-07-12,2.408116834777107
2024-07-15,2.4293652445444156
2024-07-16,2.45038895719465
2024-07-17,2.395545394609079
2024-07-18,2.390557047534142
2024-07-19,2.3824016085049387
2024-07-22,2.4595923653012552
2024-07-23,2.4706611094118527
2024-07-24,2.390847461029477
2024-07-25,2.40868151878488
2024-07-26,2.4310589259426845
2024-07-29,2.500641504327445
2024-07-30,2.492686326386351
2024-07-31,2.5642760207301225
2024-08-01,2.538998984096062
2024-08-02,2.521484395282836
2024-08-05,2.426949430380973
2024-08-06,2.451384346834645
2024-08-07,2.463083803141861
2024-08-08,2.49673626155504
2024-08-09,2.524206870824786
2024-08-12,2.535661468362344
2024-08-13,2.5798983955044714
2024-08-14,2.5914014266568106
2024-08-15,2.6910321289444643
2024-08-16,2.71143671242195
2024-08-19,2.7627518697006397
2024-08-20,2.7772594716408734
2024-08-21,2.790213858447838
2024-08-22,2.6998968812529376
2024-08-23,2.775688468055102
2024-08-26,2.766780328413252
2024-08-27,2.7731273009627784
2024-08-28,2.7408315150728453
2024-08-29,2.7692094165029784
2024-08-30,2.8352398133236365
2024-09-03,2.7858321474901833
2024-09-04,2.8422647149605513
2024-09-05,2.92180317264938
2024-09-06,2.8876231987718928
2024-09-09,2.902660461166856
2024-09-10,2.9994312270926646
2024-09-11,3.0488133696918847
2024-09-12,3.0638361217076877
2024-09-13,3.074858926101392
2024-09-16,3.054103853186105
2024-09-17,3.070910283894185
